,tweet_id,retweets,likes
784,773308824254029826,8452,25403
785,773247561583001600,3616,10251
786,773191612633579521,4632,10929
787,772877495989305348,4391,9395
788,772826264096874500,2615,8719
789,772615324260794368,3809,0
790,772581559778025472,1919,7091
791,772193107915964416,1566,6568
792,772152991789019136,1269,4124
793,772117678702071809,825,4096
794,772114945936949249,531,2963
795,772102971039580160,1046,4385
796,771908950375665664,2129,7188
797,771770456517009408,3834,13144
798,771500966810099713,2948,9034
799,771380798096281600,5772,11542
800,771171053431250945,8518,0
801,771136648247640064,3284,10064
802,771102124360998913,1616,6794
803,771014301343748096,1868,7535
804,771004394259247104,248,0
805,770787852854652928,1378,5417
806,770772759874076672,1588,5671
807,770743923962707968,51320,0
808,770655142660169732,1971,8011
809,770414278348247044,2323,6876
810,770293558247038976,1676,6813
811,770093767776997377,3433,0
812,770069151037685760,2594,8271
813,769940425801170949,10865,34402
814,769695466921623552,1876,6992
815,769335591808995329,8653,0
816,769212283578875904,1925,5905
817,768970937022709760,7382,15757
818,768909767477751808,3058,0
819,768855141948723200,1013,4586
820,768609597686943744,1358,4496
821,768596291618299904,1438,5504
822,768554158521745409,6559,0
823,768473857036525572,3865,14866
824,768193404517830656,3985,11920
825,767884188863397888,1586,5206
826,767754930266464257,6077,17527
827,767500508068192258,2635,8166
828,767191397493538821,4297,13419
829,767122157629476866,3202,11047
830,766864461642756096,6367,0
831,766793450729734144,1532,5553
832,766714921925144576,429,2833
833,766693177336135680,891,4413
834,766423258543644672,1786,6581
835,766313316352462849,2121,7395
836,766078092750233600,2910,0
837,766069199026450432,982,4676
838,766008592277377025,561,4071
839,765719909049503744,2422,7890
840,765669560888528897,1375,5661
841,765395769549590528,3801,28582
842,765371061932261376,2421,7729
843,765222098633691136,3809,12692
844,764857477905154048,1983,6985
845,764259802650378240,1708,6605
846,763956972077010945,61,800
847,763837565564780549,4704,13793
848,763183847194451968,1666,5921
849,763167063695355904,3406,0
850,763103485927849985,2551,8024
851,762699858130116608,4082,13307
852,762471784394268675,7358,12328
853,762464539388485633,4739,11316
854,762316489655476224,1267,5267
855,762035686371364864,17535,34885
856,761976711479193600,2267,5901
857,761750502866649088,4438,0
858,761745352076779520,962,4651
859,761672994376806400,32656,54041
860,761599872357261312,1315,4505
861,761371037149827077,20096,0
862,761334018830917632,1623,5697
863,761292947749015552,1237,4879
864,761227390836215808,1736,5811
865,761004547850530816,3879,12286
866,760893934457552897,1087,4177
867,760656994973933572,2156,7212
868,760641137271070720,1450,5398
869,760539183865880579,4066,8264
870,760521673607086080,1573,4618
871,760290219849637889,12872,29178
872,760252756032651264,972,4287
873,760190180481531904,2024,6226
874,760153949710192640,37,0
875,759943073749200896,2336,6480
876,759923798737051648,6367,16012
877,759846353224826880,2220,7318
878,759793422261743616,2137,6491
879,759566828574212096,23782,0
880,759557299618865152,1315,5120
881,759447681597108224,2753,9269
882,759446261539934208,552,1821
883,759197388317847553,2175,6611
884,759159934323924993,1324,0
885,759099523532779520,4711,15813
886,759047813560868866,2257,7101
887,758854675097526272,1001,3856
888,758828659922702336,4289,12195
889,758740312047005698,1788,6239
890,758474966123810816,1109,4151
891,758467244762497024,2487,5237
892,758405701903519748,2151,5667
893,758355060040593408,1213,3732
894,758099635764359168,11277,20933
895,758041019896193024,423,2959
896,757741869644341248,3630,7490
897,757729163776290825,9116,0
898,757725642876129280,1366,4945
899,757611664640446465,1246,4957
900,757597904299253760,326,0
901,757596066325864448,1184,4744
902,757400162377592832,7613,16496
903,757393109802180609,1960,6348
904,757354760399941633,1591,4923
905,756998049151549440,2227,6824
906,756939218950160384,2240,7232
907,756651752796094464,1481,5524
908,756526248105566208,4065,11321
909,756303284449767430,1203,4298
910,756288534030475264,17848,39927
911,756275833623502848,1710,7007
912,755955933503782912,3223,7966
913,755206590534418437,6012,17917
914,755110668769038337,12382,23067
915,754874841593970688,8986,0
916,754856583969079297,2815,7481
917,754747087846248448,583,2803
918,754482103782404096,2173,5770
919,754449512966619136,823,4084
920,754120377874386944,2603,8530
921,754011816964026368,4019,9569
922,753655901052166144,2436,6359
923,753420520834629632,3992,8595
924,753398408988139520,2143,6297
925,753375668877008896,2607,8279
926,753298634498793472,6474,0
927,753294487569522689,1162,3701
928,753039830821511168,23451,40387
929,753026973505581056,1088,4223
930,752932432744185856,7616,13740
931,752917284578922496,1750,7468
932,752701944171524096,3223,0
933,752682090207055872,1798,6537
934,752660715232722944,1755,4805
935,752568224206688256,2549,6039
936,752519690950500352,3840,8029
937,752334515931054080,1235,4154
938,752309394570878976,18611,0
939,752173152931807232,2062,6471
940,751950017322246144,1039,3358
941,751937170840121344,1497,5682
942,751830394383790080,2179,6318
943,751793661361422336,3258,6376
944,751598357617971201,3374,8570
945,751583847268179968,1246,4792
946,751538714308972544,1412,5466
947,751456908746354688,1105,3476
948,751251247299190784,6552,13579
949,751205363882532864,2039,6852
950,751132876104687617,1455,5530
951,750868782890057730,1557,5214
952,750719632563142656,5626,14386
953,750506206503038976,1283,4848
954,750429297815552001,4823,14320
955,750383411068534784,1274,4928
956,750381685133418496,35,748
957,750147208377409536,1077,3360
958,750132105863102464,1406,3939
959,750117059602808832,1441,4679
960,750101899009982464,938,3301
961,750086836815486976,607,2358
962,750071704093859840,3728,8518
963,750056684286914561,992,3391
964,750041628174217216,690,3447
965,750026558547456000,875,2943
966,750011400160841729,1013,3520
967,749996283729883136,898,3281
968,749981277374128128,2728,5543
969,749774190421639168,1466,5042
970,749417653287129088,1867,6618
971,749403093750648834,609,2848
972,749395845976588288,3864,9336
973,749317047558017024,2462,5959
974,749075273010798592,2306,6256
975,749064354620928000,1685,5196
976,749036806121881602,874,3364
977,748977405889503236,3803,11660
978,748932637671223296,2505,6346
979,748705597323898880,1049,2997
980,748699167502000129,1779,5134
981,748692773788876800,1472,4588
982,748575535303884801,2222,6578
983,748568946752774144,754,2370
984,748346686624440324,1380,5652
985,748337862848962560,4598,8323
986,748324050481647620,851,4018
987,748307329658011649,798,3976
988,748220828303695873,8664,15290
989,747963614829678593,2399,6284
990,747933425676525569,2841,7182
991,747885874273214464,1099,3191
992,747844099428986880,831,3036
993,747816857231626240,1294,5264
994,747651430853525504,175,1494
995,747648653817413632,6493,13969
996,747600769478692864,607,2515
997,747594051852075008,1179,3991
998,747512671126323200,1761,6022
999,747461612269887489,1156,4191
1000,747439450712596480,2147,5890
1001,747242308580548608,3199,0
1002,747219827526344708,1747,5712
1003,747204161125646336,1018,3665
1004,747103485104099331,4453,10383
1005,746906459439529985,331,3115
1006,746872823977771008,2384,6483
1007,746818907684614144,1907,5719
1008,746790600704425984,1774,5269
1009,746757706116112384,4332,10331
1010,746726898085036033,1993,6537
1011,746542875601690625,2066,5440
1012,746521445350707200,1089,0
1013,746507379341139972,1201,5018
1014,746369468511756288,1825,6537
1015,746131877086527488,2450,7443
1016,746056683365994496,913,3838
1017,745789745784041472,1182,4364
1018,745712589599014916,2583,7526
1019,745433870967832576,2820,7685
1020,745422732645535745,2711,9259
1021,745314880350101504,3067,7733
1022,745074613265149952,3894,8460
1023,745057283344719872,2533,7820
1024,744995568523612160,701,3227
1025,744971049620602880,2978,8507
1026,744709971296780288,1725,6043
1027,744334592493166593,2376,7298
1028,744234799360020481,77988,129084
1029,744223424764059648,415,1838
1030,743980027717509120,1208,4483
1031,743895849529389061,1060,3931
1032,743835915802583040,2327,0
1033,743609206067040256,1526,4840
1034,743595368194129920,7286,19946
1035,743545585370791937,1044,3803
1036,743510151680958465,4089,8517
1037,743253157753532416,1336,4549
1038,743222593470234624,2109,6681
1039,743210557239623680,1511,4142
1040,742534281772302336,3933,7605
1041,742528092657332225,2198,4803
1042,742465774154047488,4292,7825
1043,742423170473463808,4220,10644
1044,742385895052087300,2207,7330
1045,742161199639494656,1519,4683
1046,742150209887731712,1737,5564
1047,741793263812808706,1668,4899
1048,741743634094141440,3066,8814
1049,741438259667034112,923,3957
1050,741303864243200000,3575,9481
1051,741099773336379392,6121,10816
1052,741067306818797568,3433,10182
1053,740995100998766593,3079,6912
1054,740711788199743490,1035,3681
1055,740699697422163968,864,3058
1056,740676976021798912,7530,19559
1057,740373189193256964,14744,37384
1058,740365076218183684,483,2674
1059,740359016048689152,945,3560
1060,740214038584557568,2176,7204
1061,739979191639244800,6559,21513
1062,739932936087216128,1192,4373
1063,739844404073074688,938,4081
1064,739623569819336705,1513,4106
1065,739606147276148736,1839,5814
1066,739544079319588864,23782,42926
1067,739485634323156992,3249,7756
1068,739238157791694849,51320,73867
1069,738891149612572673,6,115
1070,738885046782832640,1255,4053
1071,738883359779196928,895,3604
1072,738537504001953792,1728,5487
1073,738402415918125056,939,3531
1074,738184450748633089,1334,4655
1075,738166403467907072,3761,9475
1076,738156290900254721,733,2727
1077,737826014890496000,1962,5664
1078,737800304142471168,3824,10761
1079,737678689543020544,1477,5428
1080,737445876994609152,4944,11113
1081,737322739594330112,886,3881
1082,737310737551491075,8187,15804
1083,736736130620620800,1927,4648
1084,736392552031657984,8222,19150
1085,736365877722001409,1375,4313
1086,736225175608430592,3052,8743
1087,736010884653420544,3275,8519
1088,735991953473572864,1268,3874
1089,735648611367784448,1208,4322
1090,735635087207878657,2607,6672
1091,735274964362878976,5615,13992
1092,735256018284875776,973,3618
1093,735137028879360001,1068,3368
1094,734912297295085568,568,2939
1095,734787690684657664,6961,13527
1096,734776360183431168,599,2695
1097,734559631394082816,438,1612
1098,733828123016450049,860,3863
1099,733822306246479872,1115,3954
1100,733482008106668032,1048,3378
1101,733460102733135873,1413,4525
1102,733109485275860992,17485,45690
1103,732726085725589504,978,3799
1104,732585889486888962,850,3962
1105,732375214819057664,2773,8700
1106,732005617171337216,6028,16061
1107,731285275100512256,1076,3747
1108,731156023742988288,1398,4124
1109,730924654643314689,2185,6581
1110,730573383004487680,2380,5301
1111,730427201120833536,1152,3737
1112,730211855403241472,1154,4114
1113,730196704625098752,2123,5253
1114,729854734790754305,1230,4321
1115,729838605770891264,421,1831
1116,729823566028484608,1368,4290
1117,729463711119904772,2536,6237
1118,729113531270991872,362,2025
1119,728986383096946689,899,3410
1120,728760639972315136,1871,5015
1121,728751179681943552,743,2998
1122,728653952833728512,1149,3562
1123,728409960103686147,2220,5296
1124,728387165835677696,1050,3942
1125,728046963732717569,1295,4639
1126,728035342121635841,1839,4880
1127,728015554473250816,1204,4410
1128,727685679342333952,698,3150
1129,727644517743104000,1923,6336
1130,727524757080539137,1352,4808
1131,727314416056803329,823,3563
1132,727286334147182592,902,3264
1133,727175381690781696,1503,4151
1134,727155742655025152,1461,3912
1135,726935089318363137,2691,7391
1136,726887082820554753,1657,4121
1137,726828223124897792,1106,3815
1138,726224900189511680,1274,4737
1139,725842289046749185,2910,7573
1140,725786712245440512,1492,4464
1141,725729321944506368,1957,5565
1142,725458796924002305,685,1512
1143,724983749226668032,1435,3973
1144,724771698126512129,708,2548
1145,724405726123311104,1813,5700
1146,724049859469295616,1943,4654
1147,724046343203856385,609,2859
1148,724004602748780546,1744,4488
1149,723912936180330496,1347,4173
1150,723688335806480385,3277,8296
1151,723673163800948736,985,3242
1152,723179728551723008,2065,5685
1153,722974582966214656,1726,4408
1154,722613351520608256,1797,5312
1155,721503162398597120,2071,4997
1156,721001180231503872,677,2711
1157,720785406564900865,847,3344
1158,720775346191278080,745,2652
1159,720415127506415616,1641,4427
1160,720389942216527872,2772,6871
1161,720340705894408192,1074,3073
1162,720059472081784833,1243,4168
1163,720043174954147842,2202,5257
1164,719991154352222208,1931,5196
1165,719704490224398336,1591,4890
1166,719551379208073216,2129,5417
1167,719367763014393856,812,2985
1168,719339463458033665,1370,4728
1169,719332531645071360,1050,3656
1170,718971898235854848,1210,3748
1171,718939241951195136,1930,5619
1172,718631497683582976,8903,20351
1173,718613305783398402,531,2624
1174,718540630683709445,1113,2673
1175,718460005985447936,586,2897
1176,718454725339934721,1654,5227
1177,718246886998687744,556,2068
1178,718234618122661888,1101,4146
1179,717841801130979328,656,2622
1180,717790033953034240,1244,3114
1181,717537687239008257,2023,6180
1182,717428917016076293,502,1713
1183,717421804990701568,930,3384
1184,717047459982213120,2095,6726
1185,717009362452090881,1081,3508
1186,716802964044845056,1289,4570
1187,716791146589110272,1523,5920
1188,716730379797970944,467,1319
1189,716447146686459905,6472,14081
1190,716439118184652801,242,2531
1191,716285507865542656,1196,2986
1192,716080869887381504,1913,5240
1193,715928423106027520,968,3437
1194,715758151270801409,1568,4009
1195,715733265223708672,1869,5005
1196,715704790270025728,622,3008
1197,715696743237730304,1421,4188
1198,715680795826982913,1784,4636
1199,715360349751484417,1731,5861
1200,715342466308784130,756,3240
1201,715220193576927233,724,2583
1202,715200624753819648,2070,5495
1203,715009755312439296,1366,4476
1204,714982300363173890,1134,4028
1205,714962719905021952,4707,7897
1206,714957620017307648,1558,4439
1207,714631576617938945,1099,3506
1208,714606013974974464,1023,3881
1209,714485234495041536,1284,2915
1210,714258258790387713,792,3226
1211,714251586676113411,926,3506
1212,714214115368108032,968,2438
1213,714141408463036416,1539,4609
1214,713919462244790272,854,3499
1215,713909862279876608,600,2043
1216,713900603437621249,819,3023
1217,713761197720473600,1517,5229
1218,713411074226274305,1418,4719
1219,713177543487135744,3121,7734
1220,713175907180089344,1599,4785
1221,712809025985978368,7431,20008
1222,712717840512598017,5485,13270
1223,712668654853337088,1340,4462
1224,712438159032893441,1716,5711
1225,712309440758808576,26,265
1226,712097430750289920,1153,4082
1227,712092745624633345,997,3163
1228,712085617388212225,542,3475
1229,712065007010385924,693,2418
1230,711998809858043904,137,0
1231,711968124745228288,2544,8640
1232,711743778164514816,1084,3053
1233,711732680602345472,4541,9586
1234,711694788429553666,20096,35289
1235,711652651650457602,1015,4157
1236,711363825979756544,1259,3924
1237,711306686208872448,804,3540
1238,711008018775851008,691,3217
1239,710997087345876993,1537,4887
1240,710844581445812225,754,2739
1241,710833117892898816,591,2892
1242,710658690886586372,625,2473
1243,710609963652087808,2579,5149
1244,710588934686908417,2065,4895
1245,710296729921429505,814,2539
1246,710283270106132480,568,2279
1247,710272297844797440,1387,4857
1248,710269109699739648,1235,2576
1249,710153181850935296,980,3115
1250,710140971284037632,983,2974
1251,710117014656950272,2199,5911
1252,709918798883774466,1187,3199
1253,709901256215666688,109,721
1254,709852847387627521,1313,3767
1255,709566166965075968,1338,3794
1256,709556954897764353,1175,3530
1257,709519240576036864,267,1596
1258,709449600415961088,653,2391
1259,709409458133323776,767,2818
1260,709225125749587968,632,2577
1261,709207347839836162,6429,13543
1262,709198395643068416,706,2592
1263,709179584944730112,745,2168
1264,709158332880297985,459,2198
1265,709042156699303936,1817,5123
1266,708853462201716736,724,1922
1267,708845821941387268,988,3182
1268,708834316713893888,554,1824
1269,708810915978854401,7661,17738
1270,708738143638450176,896,2940
1271,708711088997666817,806,2741
1272,708479650088034305,749,2728
1273,708469915515297792,903,3306
1274,708400866336894977,11122,17218
1275,708356463048204288,1492,3883
1276,708349470027751425,813,2523
1277,708149363256774660,1693,4581
1278,708130923141795840,927,3647
1279,708119489313951744,1076,2889
1280,708109389455101952,596,2080
1281,708026248782585858,2121,4694
1282,707995814724026368,1238,3332
1283,707983188426153984,2,51
1284,707969809498152960,1073,2897
1285,707776935007539200,1049,3522
1286,707741517457260545,675,2676
1287,707738799544082433,2724,4410
1288,707693576495472641,1104,3688
1289,707629649552134146,968,2775
1290,707610948723478529,7090,18262
1291,707420581654872064,774,2449
1292,707411934438625280,661,2442
1293,707387676719185920,1447,3775
1294,707377100785885184,1188,3535
1295,707315916783140866,709,2653
1296,707297311098011648,885,2958
1297,707059547140169728,747,2762
1298,707038192327901184,884,2365
1299,707021089608753152,1515,4364
1300,707014260413456384,652,2468
1301,706904523814649856,8653,15684
1302,706901761596989440,665,2225
1303,706681918348251136,1067,3563
1304,706644897839910912,1204,2775
1305,706593038911545345,694,2320
1306,706538006853918722,1552,3716
1307,706516534877929472,1134,3335
1308,706346369204748288,1016,3706
1309,706310011488698368,8823,23071
1310,706291001778950144,513,1827
1311,706265994973601792,1010,2924
1312,706169069255446529,2455,4216
1313,706166467411222528,1776,5531
1314,706153300320784384,424,1606
1315,705975130514706432,821,3338
1316,705970349788291072,989,3376
1317,705898680587526145,626,2550
1318,705786532653883392,585,2095
1319,705591895322394625,1279,3416
1320,705475953783398401,1023,3192
1321,705442520700944385,1826,4797
1322,705428427625635840,1879,4113
1323,705239209544720384,829,3226
1324,705223444686888960,885,2774
1325,705102439679201280,572,2314
1326,705066031337840642,667,2337
1327,704871453724954624,1229,4533
1328,704859558691414016,601,2423
1329,704847917308362754,1697,5514
1330,704819833553219584,1115,2849
1331,704761120771465216,3199,7150
1332,704499785726889984,1103,3169
1333,704491224099647488,95,824
1334,704480331685040129,1173,3663
1335,704364645503647744,3919,8656
1336,704347321748819968,386,1704
1337,704134088924532736,510,1626
1338,704113298707505153,619,1998
1339,704054845121142784,1007,3151
1340,703774238772166656,514,1985
1341,703769065844768768,1253,3554
1342,703631701117943808,761,2795
1343,703611486317502464,1678,4159
1344,703425003149250560,1527,4097
1345,703407252292673536,766,2653
1346,703382836347330562,1262,3776
1347,703356393781329922,426,2048
1348,703268521220972544,610,2115
1349,703079050210877440,3412,7948
1350,703041949650034688,13877,28504
1351,702932127499816960,799,2780
1352,702899151802126337,499,1741
1353,702684942141153280,1192,3462
1354,702671118226825216,619,2361
1355,702598099714314240,3629,11140
1356,702539513671897089,1064,3085
1357,702332542343577600,1713,3446
1358,702321140488925184,1138,3545
1359,702276748847800320,842,2659
1360,702217446468493312,1483,5186
1361,701981390485725185,1088,3703
1362,701952816642965504,1126,4113
1363,701889187134500865,1520,3841
1364,701805642395348998,1867,3694
1365,701601587219795968,511,2248
1366,701570477911896070,1033,3028
1367,701545186879471618,669,2854
1368,701214700881756160,5679,13239
1369,700890391244103680,637,2400
1370,700864154249383937,674,2790
1371,700847567345688576,551,2613
1372,700796979434098688,1058,2623
1373,700747788515020802,10382,24690
1374,700518061187723268,886,2835
1375,700505138482569216,631,2448
1376,700462010979500032,1994,4468
1377,700167517596164096,824,2854
1378,700151421916807169,736,2416
1379,700143752053182464,3058,8140
1380,700062718104104960,763,2839
1381,700029284593901568,644,2225
1382,700002074055016451,1492,3568
1383,699801817392291840,1072,3287
1384,699788877217865730,545,2426
1385,699779630832685056,1371,2986
1386,699775878809702401,671,2108
1387,699691744225525762,5073,11055
1388,699446877801091073,2889,6386
1389,699434518667751424,567,2342
1390,699423671849451520,370,1477
1391,699413908797464576,682,2220
1392,699370870310113280,488,2021
1393,699323444782047232,964,3401
1394,699088579889332224,699,2408
1395,699079609774645248,726,2632
1396,699072405256409088,1308,3241
1397,699060279947165696,2011,4079
1398,699036661657767936,1319,2818
1399,698989035503689728,1086,3655
1400,698953797952008193,997,2915
1401,698907974262222848,683,2736
1402,698710712454139905,757,2669
1403,698703483621523456,419,1567
1404,698635131305795584,375,1380
1405,698549713696649216,687,2495
1406,698355670425473025,500,2012
1407,698342080612007937,1053,2446
1408,698262614669991936,2231,5119
1409,698195409219559425,6608,18112
1410,698178924120031232,814,3034
1411,697995514407682048,365,1639
1412,697990423684476929,1425,3546
1413,697943111201378304,760,2582
1414,697881462549430272,1313,3255
1415,697630435728322560,597,1879
1416,697616773278015490,1121,3403
1417,697596423848730625,1395,3262
1418,697575480820686848,558,2204
1419,697516214579523584,1253,2235
1420,697482927769255936,751,2608
1421,697463031882764288,1524,3685
1422,697270446429966336,2055,5035
1423,697259378236399616,1106,3552
1424,697255105972801536,1286,3255
1425,697242256848379904,737,2711
1426,696900204696625153,1134,3447
1427,696894894812565505,747,2538
1428,696886256886657024,1983,5222
1429,696877980375769088,786,2638
1430,696754882863349760,392,1585
1431,696744641916489729,1051,2250
1432,696713835009417216,729,2565
1433,696518437233913856,1858,4210
1434,696490539101908992,166,1319
1435,696488710901260288,1144,2744
1436,696405997980676096,1259,3468
1437,696100768806522880,734,2090
1438,695816827381944320,1292,3236
1439,695794761660297217,862,3433
1440,695767669421768709,830,2020
1441,695629776980148225,2335,4933
1442,695446424020918272,1998,4697
1443,695409464418041856,3944,9292
1444,695314793360662529,1637,3932
1445,695095422348574720,675,2834
1446,695074328191332352,1217,3061
1447,695064344191721472,666,1733
1448,695051054296211456,875,2867
1449,694925794720792577,1016,2908
1450,694905863685980160,1037,2990
1451,694669722378485760,15955,38203
1452,694356675654983680,321,1627
1453,694352839993344000,687,2200
1454,694342028726001664,543,1700
1455,694329668942569472,553,2167
1456,694206574471057408,2256,4518
1457,694183373896572928,1026,3180
1458,694001791655137281,1155,3641
1459,693993230313091072,449,2016
1460,693942351086120961,408,1863
1461,693647888581312512,659,2911
1462,693644216740769793,143,1447
1463,693642232151285760,461,2741
1464,693629975228977152,883,2638
1465,693622659251335168,409,1657
1466,693590843962331137,2179,5467
1467,693582294167244802,284,1775
1468,693486665285931008,686,1904
1469,693280720173801472,1376,3614
1470,693267061318012928,906,2567
1471,693262851218264065,558,2407
1472,693231807727280129,812,3076
1473,693155686491000832,3555,8520
1474,693109034023534592,676,1853
1475,693095443459342336,512,2017
1476,692919143163629568,826,2882
1477,692905862751522816,977,2629
1478,692901601640583168,669,1938
1479,692894228850999298,893,2464
1480,692828166163931137,973,3098
1481,692752401762250755,4035,7370
1482,692568918515392513,1701,4662
1483,692535307825213440,1502,3448
1484,692530551048294401,467,1987
1485,692423280028966913,257,1590
1486,692417313023332352,3837,10105
1487,692187005137076224,912,2715
1488,692158366030913536,885,2322
1489,692142790915014657,433,1762
1490,692041934689402880,1406,3659
1491,692017291282812928,1063,3092
1492,691820333922455552,1826,4251
1493,691793053716221953,4646,8779
1494,691756958957883396,1142,3126
1495,691675652215414786,565,2085
1496,691483041324204033,640,2552
1497,691459709405118465,1274,4381
1498,691444869282295808,941,2856
1499,691416866452082688,8478,20898
1500,691321916024623104,733,2783
1501,691096613310316544,1000,3199
1502,691090071332753408,378,1839
1503,690989312272396288,3197,6386
1504,690959652130045952,1391,3849
1505,690938899477221376,2212,4468
1506,690932576555528194,1124,3549
1507,690735892932222976,1418,4065
1508,690728923253055490,580,2334
1509,690690673629138944,879,2500
1510,690649993829576704,314,1409
1511,690607260360429569,19,313
1512,690597161306841088,669,2117
1513,690400367696297985,500,2008
1514,690374419777196032,962,3498
1515,690360449368465409,985,2870
1516,690348396616552449,560,1615
1517,690248561355657216,460,1813
1518,690021994562220032,1150,3014
1519,690015576308211712,816,2698
1520,690005060500217858,1870,3937
1521,689999384604450816,415,1533
1522,689993469801164801,510,1583
1523,689977555533848577,491,1471
1524,689905486972461056,771,2609
1525,689877686181715968,1317,3248
1526,689835978131935233,837,2335
1527,689661964914655233,1024,3441
1528,689659372465688576,4316,11228
1529,689623661272240129,726,2420
1530,689599056876867584,6116,12555
1531,689557536375177216,509,2217
1532,689517482558820352,1581,3660
1533,689289219123089408,1033,2428
1534,689283819090870273,1226,3553
1535,689280876073582592,799,2160
1536,689275259254616065,275,1249
1537,689255633275777024,1193,2767
1538,689154315265683456,1112,3303
1539,689143371370250240,575,2191
1540,688916208532455424,962,2943
1541,688908934925697024,857,2275
1542,688898160958271489,874,2270
1543,688894073864884227,777,2408
1544,688828561667567616,412,1478
1545,688804835492233216,219,1029
1546,688789766343622656,736,2386
1547,688547210804498433,776,2808
1548,688519176466644993,808,2482
1549,688385280030670848,4935,10035
1550,688211956440801280,931,2393
1551,688179443353796608,653,2284
1552,688116655151435777,870,3042
1553,688064179421470721,401,1847
1554,687841446767013888,2814,5905
1555,687826841265172480,1260,2944
1556,687818504314159109,1065,2705
1557,687807801670897665,776,2582
